Time_H1,Hour,Session,Type,Close_Price,H1_RSI,H1_STOCH_K,H1_STOCH_D,M1_RSI_Min,M1_RSI_Max,H1_ATR,H1_ATR_High_Volatility,H1_Volume_Spike,Pattern,Divergence,H1_BB_Breakout_%
2026-01-15 05:00:00,5,Asian Session (00:00-08:00),Đáy,4592.2,37.63,26.11,30.54,,,18.65884,False,False,None,None,0.321
2026-01-16 01:00:00,1,Asian Session (00:00-08:00),Đỉnh,4610.12,49.29,66.34,69.9,,,15.72862,False,False,None,None,0.0
2026-01-16 17:00:00,17,NY Session (15:00-24:00),Đáy,4570.92,35.9,58.14,57.71,,,20.04638,False,True,None,None,1.024
2026-01-19 01:00:00,1,Asian Session (00:00-08:00),Đáy,4672.46,68.89,71.49,64.34,,,24.41041,False,False,None,None,0.0
2026-01-20 02:00:00,2,Asian Session (00:00-08:00),Đáy,4660.21,52.76,26.85,50.83,,,13.14156,False,False,None,None,0.0
2026-01-20 21:00:00,21,NY Session (15:00-24:00),Đỉnh,4760.55,76.84,89.39,87.36,,,15.94353,False,False,Pin Bar,None,0.0
2026-01-21 08:00:00,8,London Session (08:00-15:00),Đỉnh,4847.45,76.87,86.22,91.87,,,22.18988,False,False,Engulfing,Bearish Divergence,0.187
2026-01-21 21:00:00,21,NY Session (15:00-24:00),Đáy,4781.2,40.75,37.28,38.39,,,31.25711,True,False,None,None,0.823
2026-01-22 03:00:00,3,Asian Session (00:00-08:00),Đáy,4797.8,46.62,32.57,38.72,,,33.6525,True,False,Pin Bar,None,0.153
2026-01-22 23:00:00,23,NY Session (15:00-24:00),Đỉnh,4936.24,74.63,92.02,92.92,,,24.23458,False,False,None,None,0.007
2026-01-23 11:00:00,11,London Session (08:00-15:00),Đáy,4918.58,54.61,28.18,46.06,,,22.98449,False,False,Pin Bar,None,0.0
2026-01-23 21:00:00,21,NY Session (15:00-24:00),Đỉnh,4983.97,67.75,79.59,81.94,,,23.57202,False,False,None,Bearish Divergence,0.032
2026-01-26 08:00:00,8,London Session (08:00-15:00),Đỉnh,5077.39,77.86,80.56,84.17,,,26.7175,False,False,Pin Bar,Bearish Divergence,0.0
2026-01-26 23:00:00,23,NY Session (15:00-24:00),Đáy,5008.08,41.38,28.46,36.07,,,32.96176,False,False,None,None,0.802
2026-01-27 01:00:00,1,Asian Session (00:00-08:00),Đáy,5043.55,49.61,37.02,32.69,,,34.40521,False,False,None,None,0.267
2026-01-27 23:00:00,23,NY Session (15:00-24:00),Đỉnh,5181.0,71.45,93.92,85.48,,,29.70182,False,False,Pin Bar,None,0.696
2026-01-28 02:00:00,2,Asian Session (00:00-08:00),Đáy,5171.73,68.52,89.23,91.79,,,28.9429,False,False,Pin Bar,None,0.0
2026-01-28 23:00:00,23,NY Session (15:00-24:00),Đỉnh,5417.68,80.93,94.48,83.86,,,37.70704,False,False,None,None,0.81
2026-01-29 01:00:00,1,Asian Session (00:00-08:00),Đỉnh,5512.53,86.05,88.75,87.43,,,47.88225,True,False,None,None,3.06
2026-01-29 17:00:00,17,NY Session (15:00-24:00),Đáy,5182.39,27.31,23.06,32.97,,,72.99351,True,False,None,None,3.647
2026-01-30 02:00:00,2,Asian Session (00:00-08:00),Đỉnh,5406.96,50.79,70.65,64.66,,,76.94455,True,False,None,None,0.0
2026-01-30 20:00:00,20,NY Session (15:00-24:00),Đáy,4880.36,30.59,24.82,27.49,,,107.67399,True,False,Pin Bar,Bullish Divergence,2.916
2026-02-02 02:00:00,2,Asian Session (00:00-08:00),Đỉnh,4766.18,31.42,27.39,35.06,,,113.89092,True,False,Pin Bar,None,0.0
2026-02-02 08:00:00,8,London Session (08:00-15:00),Đáy,4502.9,23.84,19.48,20.98,,,124.36735,False,False,Pin Bar,None,1.805
2026-02-03 01:00:00,1,Asian Session (00:00-08:00),Đáy,4774.3,51.61,49.01,37.83,,,98.49646,False,False,None,None,0.0
2026-02-03 18:00:00,18,NY Session (15:00-24:00),Đỉnh,4955.33,63.57,73.39,77.87,,,64.08295,False,False,Pin Bar,None,0.0
2026-02-04 10:00:00,10,London Session (08:00-15:00),Đỉnh,5083.28,72.36,94.41,94.74,,,48.54266,False,False,Pin Bar,Bearish Divergence,0.0
2026-02-04 18:00:00,18,NY Session (15:00-24:00),Đáy,4904.33,36.4,17.39,26.37,,,55.08284,False,True,Pin Bar,None,1.012
2026-02-05 01:00:00,1,Asian Session (00:00-08:00),Đỉnh,5012.29,56.72,56.6,46.67,,,51.81425,False,False,None,None,0.0
2026-02-05 23:00:00,23,NY Session (15:00-24:00),Đáy,4779.55,35.96,18.82,32.87,,,55.41124,False,False,None,None,0.496
2026-02-06 02:00:00,2,Asian Session (00:00-08:00),Đáy,4762.98,38.73,18.86,15.83,,,61.79872,False,False,None,Bullish Divergence,1.805
2026-02-06 20:00:00,20,NY Session (15:00-24:00),Đỉnh,4962.29,63.46,92.27,90.98,,,46.19055,False,False,Pin Bar,None,0.0
2026-02-09 01:00:00,1,Asian Session (00:00-08:00),Đáy,5035.87,71.81,89.93,88.38,,,43.89279,False,False,None,None,0.0
2026-02-09 22:00:00,22,NY Session (15:00-24:00),Đỉnh,5079.38,64.92,89.35,83.24,,,31.55886,False,False,None,Bearish Divergence,0.0
2026-02-10 01:00:00,1,Asian Session (00:00-08:00),Đáy,5031.67,53.19,68.87,81.14,,,35.82386,False,False,Pin Bar,None,0.0
2026-02-10 16:00:00,16,NY Session (15:00-24:00),Đỉnh,5039.44,52.23,50.43,60.91,,,30.99498,False,True,Pin Bar,None,0.058
2026-02-11 14:00:00,14,London Session (08:00-15:00),Đỉnh,5083.47,59.38,78.06,80.07,,,28.21504,False,True,Engulfing,Bearish Divergence,0.375
2026-02-11 15:00:00,15,NY Session (15:00-24:00),Đáy,5065.64,53.48,64.41,76.24,,,31.29325,False,True,Pin Bar,None,0.0
2026-02-12 01:00:00,1,Asian Session (00:00-08:00),Đỉnh,5061.02,48.62,63.01,66.23,,,30.83792,False,False,None,None,0.0
2026-02-12 18:00:00,18,NY Session (15:00-24:00),Đáy,4954.56,28.57,31.76,37.26,,,37.07888,False,True,None,None,2.559
2026-02-13 01:00:00,1,Asian Session (00:00-08:00),Đáy,4919.92,27.8,19.8,23.19,,,36.23146,False,False,Pin Bar,None,0.024
2026-02-13 21:00:00,21,NY Session (15:00-24:00),Đỉnh,5023.55,57.8,87.66,81.15,,,32.59323,False,False,None,None,0.253
2026-02-16 01:00:00,1,Asian Session (00:00-08:00),Đỉnh,5020.12,55.05,81.52,85.2,,,30.95072,False,False,Pin Bar,None,0.059
2026-02-16 07:00:00,7,Asian Session (00:00-08:00),Đáy,4990.57,47.57,16.68,18.19,,,29.00765,False,False,Engulfing,None,0.0
2026-02-17 01:00:00,1,Asian Session (00:00-08:00),Đỉnh,4989.62,46.64,54.78,51.32,,,18.67883,False,False,None,None,0.0
2026-02-17 16:00:00,16,NY Session (15:00-24:00),Đáy,4863.65,30.53,35.33,48.63,,,29.8439,False,True,Pin Bar,Bullish Divergence,0.364
2026-02-18 01:00:00,1,Asian Session (00:00-08:00),Đáy,4858.96,35.54,33.12,37.73,,,27.66696,False,False,Pin Bar,None,0.0
2026-02-18 18:00:00,18,NY Session (15:00-24:00),Đỉnh,5000.33,71.08,92.16,89.21,,,22.42294,False,True,Pin Bar,None,0.138
2026-02-19 01:00:00,1,Asian Session (00:00-08:00),Đáy,4975.88,59.45,54.83,64.6,,,20.86743,False,False,Pin Bar,None,0.0
2026-02-19 17:00:00,17,NY Session (15:00-24:00),Đỉnh,5013.68,62.62,68.64,49.18,,,20.8645,False,True,Pin Bar,Bearish Divergence,0.0
2026-02-20 05:00:00,5,Asian Session (00:00-08:00),Đáy,4987.91,49.75,46.66,52.95,,,18.96217,False,False,None,None,0.0
2026-02-20 23:00:00,23,NY Session (15:00-24:00),Đỉnh,5105.25,73.74,98.88,97.69,,,22.42786,False,False,None,None,0.008
2026-02-23 01:00:00,1,Asian Session (00:00-08:00),Đáy,5165.31,81.57,97.84,98.08,,,26.06587,False,False,None,None,0.0
2026-02-23 22:00:00,22,NY Session (15:00-24:00),Đỉnh,5236.22,74.98,93.85,90.52,,,23.86103,False,False,None,None,0.095
2026-02-24 01:00:00,1,Asian Session (00:00-08:00),Đỉnh,5235.55,72.59,91.69,93.34,,,23.23043,False,False,Pin Bar,Bearish Divergence,0.019
2026-02-24 16:00:00,16,NY Session (15:00-24:00),Đáy,5128.33,39.29,18.75,24.91,,,26.10636,False,True,Pin Bar,Bullish Divergence,0.476
2026-02-25 01:00:00,1,Asian Session (00:00-08:00),Đáy,5146.48,46.04,72.7,75.09,,,25.21897,False,False,Pin Bar,None,0.035
2026-02-25 19:00:00,19,NY Session (15:00-24:00),Đỉnh,5206.76,60.9,87.87,81.8,,,22.22696,False,False,None,Bearish Divergence,0.0
2026-02-26 07:00:00,7,Asian Session (00:00-08:00),Đỉnh,5198.14,55.63,78.63,70.01,,,21.52945,False,False,None,None,0.0
2026-02-26 17:00:00,17,NY Session (15:00-24:00),Đáy,5185.52,51.89,48.46,37.69,,,24.86746,False,True,Engulfing,Bullish Divergence,0.427
2026-02-27 03:00:00,3,Asian Session (00:00-08:00),Đáy,5193.87,54.43,74.18,76.4,,,22.67899,False,False,Engulfing,None,0.0
2026-02-27 23:00:00,23,NY Session (15:00-24:00),Đỉnh,5278.53,75.44,95.35,90.14,,,20.73329,False,False,None,None,0.08
2026-03-02 09:00:00,9,London Session (08:00-15:00),Đỉnh,5408.06,75.12,89.24,84.56,,,29.11458,False,False,None,Bearish Divergence,0.0
2026-03-02 18:00:00,18,NY Session (15:00-24:00),Đáy,5290.05,42.91,17.12,35.01,,,34.02446,False,True,None,None,0.192
2026-03-03 03:00:00,3,Asian Session (00:00-08:00),Đỉnh,5339.1,53.09,72.56,61.93,,,30.70503,False,False,Pin Bar,None,0.0
2026-03-03 17:00:00,17,NY Session (15:00-24:00),Đáy,5095.33,33.55,21.43,27.81,,,64.36097,True,True,None,Bullish Divergence,1.743
2026-03-04 01:00:00,1,Asian Session (00:00-08:00),Đáy,5125.22,41.6,52.1,46.65,,,56.3007,True,False,None,None,0.0
2026-03-04 14:00:00,14,London Session (08:00-15:00),Đỉnh,5171.0,47.98,76.78,81.58,,,39.93289,False,False,Engulfing,None,0.0
2026-03-05 05:00:00,5,Asian Session (00:00-08:00),Đỉnh,5180.02,53.75,88.19,86.93,,,29.44228,False,False,None,None,0.0
2026-03-05 20:00:00,20,NY Session (15:00-24:00),Đáy,5069.3,29.13,13.61,19.15,,,33.87919,False,False,Pin Bar,Bullish Divergence,0.273
2026-03-06 13:00:00,13,London Session (08:00-15:00),Đáy,5076.81,37.36,22.08,35.27,,,26.75853,False,False,Engulfing,None,0.0
2026-03-06 23:00:00,23,NY Session (15:00-24:00),Đỉnh,5173.16,65.42,88.32,85.67,,,28.23878,False,False,Engulfing,None,0.0
2026-03-09 00:00:00,0,Asian Session (00:00-08:00),Đỉnh,5129.85,50.46,73.27,82.47,,,33.02744,False,False,Engulfing,Bearish Divergence,0.362
2026-03-09 03:00:00,3,Asian Session (00:00-08:00),Đáy,5069.97,39.86,21.02,33.04,,,40.72283,False,False,Pin Bar,Bullish Divergence,0.568
2026-03-10 00:00:00,0,Asian Session (00:00-08:00),Đáy,5152.82,61.61,94.34,89.08,,,31.27888,False,False,None,None,0.0
2026-03-10 17:00:00,17,NY Session (15:00-24:00),Đỉnh,5228.45,71.7,75.05,71.17,,,26.83797,False,False,None,None,0.304
2026-03-11 03:00:00,3,Asian Session (00:00-08:00),Đỉnh,5208.4,58.94,60.47,51.17,,,24.25363,False,False,None,None,0.0
2026-03-11 15:00:00,15,NY Session (15:00-24:00),Đáy,5176.74,45.18,19.86,17.63,,,22.81168,False,True,Pin Bar,None,0.359
2026-03-12 12:00:00,12,London Session (08:00-15:00),Đỉnh,5182.19,54.04,86.86,86.63,0.0,50.59,20.56222,False,False,None,None,0.0
2026-03-12 22:00:00,22,NY Session (15:00-24:00),Đáy,5078.93,26.04,8.95,6.89,15.67,61.97,23.12665,False,False,Pin Bar,None,0.467
2026-03-13 04:00:00,4,Asian Session (00:00-08:00),Đỉnh,5111.91,42.27,75.01,61.02,31.29,73.41,21.34008,False,False,None,None,0.0
2026-03-13 21:00:00,21,NY Session (15:00-24:00),Đáy,5016.21,27.53,19.79,21.63,19.75,68.61,25.65879,False,False,None,None,0.175
2026-03-16 01:00:00,1,Asian Session (00:00-08:00),Đáy,4997.28,26.38,17.87,14.9,15.7,65.15,27.68527,False,False,None,None,0.509
2026-03-16 16:00:00,16,NY Session (15:00-24:00),Đỉnh,4995.8,41.15,68.03,63.38,18.45,62.9,27.70629,False,True,Engulfing,None,0.0
2026-03-17 07:00:00,7,Asian Session (00:00-08:00),Đỉnh,5020.54,50.41,76.66,84.87,24.58,69.37,21.84444,False,False,None,Bearish Divergence,0.053
2026-03-17 17:00:00,17,NY Session (15:00-24:00),Đáy,4997.65,43.51,42.93,40.01,23.44,59.16,22.31598,False,True,Pin Bar,None,0.377
2026-03-18 08:00:00,8,London Session (08:00-15:00),Đỉnh,5009.15,52.68,47.57,28.98,41.48,78.7,16.83413,False,False,None,None,0.013
2026-03-18 22:00:00,22,NY Session (15:00-24:00),Đáy,4818.68,20.35,9.27,17.82,22.68,59.72,27.84249,False,False,None,Bullish Divergence,0.0
2026-03-19 03:00:00,3,Asian Session (00:00-08:00),Đỉnh,4849.8,32.64,40.38,33.51,37.36,78.2,26.89295,False,False,Pin Bar,None,0.0
2026-03-19 15:00:00,15,NY Session (15:00-24:00),Đáy,4620.73,22.32,15.85,9.03,24.64,73.01,47.49164,True,True,None,Bullish Divergence,1.96
2026-03-20 05:00:00,5,Asian Session (00:00-08:00),Đỉnh,4725.7,54.05,90.46,83.39,39.72,83.56,42.80731,False,False,None,None,0.0
2026-03-20 20:00:00,20,NY Session (15:00-24:00),Đáy,4499.6,29.17,17.62,15.46,14.71,60.78,48.99688,False,False,None,Bullish Divergence,0.996
2026-03-23 00:00:00,0,Asian Session (00:00-08:00),Đỉnh,4497.96,29.3,14.04,12.76,13.71,67.59,48.81764,False,False,None,None,0.0
2026-03-23 09:00:00,9,London Session (08:00-15:00),Đáy,4204.02,17.71,14.75,13.7,26.47,71.16,71.02463,True,False,Pin Bar,None,2.103
2026-03-24 04:00:00,4,Asian Session (00:00-08:00),Đáy,4366.01,45.56,22.55,30.82,34.42,71.6,73.89358,False,False,None,None,0.0
2026-03-24 22:00:00,22,NY Session (15:00-24:00),Đỉnh,4474.3,59.75,62.86,53.93,42.71,95.23,52.79777,False,False,None,None,0.341
2026-03-25 00:00:00,0,Asian Session (00:00-08:00),Đáy,4484.31,60.88,81.87,63.45,29.26,67.45,51.1565,False,False,None,None,0.0
2026-03-25 04:00:00,4,Asian Session (00:00-08:00),Đỉnh,4583.66,68.96,94.97,96.35,34.27,66.11,49.49427,False,False,None,Bearish Divergence,0.336
2026-03-26 03:00:00,3,Asian Session (00:00-08:00),Đỉnh,4535.2,52.97,43.44,33.35,38.68,68.26,36.60233,False,False,Pin Bar,None,0.0
2026-03-26 22:00:00,22,NY Session (15:00-24:00),Đáy,4377.98,36.36,16.55,16.55,24.87,79.41,39.92538,False,False,Pin Bar,Bullish Divergence,0.0
2026-03-27 02:00:00,2,Asian Session (00:00-08:00),Đáy,4378.27,38.65,37.48,32.76,21.48,66.24,38.52593,False,False,None,None,0.0
2026-03-27 17:00:00,17,NY Session (15:00-24:00),Đỉnh,4523.9,65.62,71.0,55.72,36.87,76.14,35.77912,False,True,Pin Bar,None,1.036
2026-03-30 03:00:00,3,Asian Session (00:00-08:00),Đáy,4432.09,43.92,24.73,42.01,27.77,71.68,37.17775,False,True,None,None,0.0
2026-03-30 14:00:00,14,London Session (08:00-15:00),Đỉnh,4559.4,65.56,81.31,84.05,36.77,82.16,32.32421,False,False,Engulfing,Bearish Divergence,0.259
2026-03-31 03:00:00,3,Asian Session (00:00-08:00),Đáy,4547.62,58.74,47.12,31.21,19.33,75.57,32.29206,False,False,None,None,0.168
2026-03-31 23:00:00,23,NY Session (15:00-24:00),Đỉnh,4667.1,68.42,92.89,93.54,29.17,62.63,30.62537,False,False,Engulfing,Bearish Divergence,0.085
2026-04-01 01:00:00,1,Asian Session (00:00-08:00),Đáy,4680.88,70.37,89.76,92.67,34.1,73.13,30.91856,False,False,Pin Bar,None,0.0
2026-04-01 20:00:00,20,NY Session (15:00-24:00),Đỉnh,4774.22,67.56,90.13,90.63,26.65,75.58,29.08758,False,False,None,Bearish Divergence,0.0
2026-04-02 02:00:00,2,Asian Session (00:00-08:00),Đỉnh,4783.93,65.68,70.62,64.23,31.48,74.07,28.32684,False,False,Pin Bar,Bearish Divergence,0.0
2026-04-02 09:00:00,9,London Session (08:00-15:00),Đáy,4599.09,30.85,12.23,14.07,17.65,65.97,40.26663,False,False,Pin Bar,Bullish Divergence,1.28
2026-04-06 03:00:00,3,Asian Session (00:00-08:00),Đáy,4622.2,42.35,28.69,48.74,29.05,67.45,37.5523,False,False,None,None,0.0
2026-04-06 12:00:00,12,London Session (08:00-15:00),Đỉnh,4693.42,57.83,92.81,89.04,31.69,68.79,32.00063,False,False,Pin Bar,None,0.058
2026-04-07 17:00:00,17,NY Session (15:00-24:00),Đáy,4632.95,42.59,32.92,39.31,18.01,71.36,29.18082,False,True,Pin Bar,Bullish Divergence,0.465
2026-04-07 22:00:00,22,NY Session (15:00-24:00),Đỉnh,4700.59,60.83,77.17,69.65,29.02,82.09,30.96578,False,False,None,None,0.612
2026-04-08 03:00:00,3,Asian Session (00:00-08:00),Đỉnh,4817.69,73.6,93.67,93.23,28.95,78.43,36.97438,False,False,Pin Bar,Bearish Divergence,0.994
2026-04-08 22:00:00,22,NY Session (15:00-24:00),Đáy,4730.46,45.63,11.0,14.65,31.58,71.8,32.89907,False,False,None,None,0.297
2026-04-09 03:00:00,3,Asian Session (00:00-08:00),Đáy,4706.65,40.96,15.44,18.07,22.52,65.28,29.54682,False,False,None,None,0.0
2026-04-09 20:00:00,20,NY Session (15:00-24:00),Đỉnh,4797.62,66.07,91.59,89.77,41.85,70.51,24.40941,False,False,None,None,0.081
2026-04-10 11:00:00,11,London Session (08:00-15:00),Đáy,4740.57,43.99,23.6,35.2,18.72,62.04,20.21546,False,False,Engulfing,None,0.096
2026-04-10 17:00:00,17,NY Session (15:00-24:00),Đỉnh,4774.6,57.45,78.04,81.32,31.42,69.06,20.14675,False,True,Pin Bar,None,0.29
2026-04-13 01:00:00,1,Asian Session (00:00-08:00),Đáy,4658.92,22.9,16.92,26.66,4.09,52.62,25.73542,False,False,None,None,1.321
2026-04-13 20:00:00,20,NY Session (15:00-24:00),Đỉnh,4729.74,50.38,54.24,48.86,27.98,71.6,22.88581,False,False,Pin Bar,None,0.0
2026-04-14 01:00:00,1,Asian Session (00:00-08:00),Đáy,4757.87,59.68,86.52,79.52,47.37,80.94,20.83057,False,False,None,None,0.0
2026-04-14 22:00:00,22,NY Session (15:00-24:00),Đỉnh,4844.74,74.54,94.23,90.6,45.13,70.08,20.07671,False,False,None,None,0.126
2026-04-15 04:00:00,4,Asian Session (00:00-08:00),Đỉnh,4847.0,71.53,71.55,77.51,42.71,85.08,19.76177,False,False,Pin Bar,None,0.096
2026-04-15 12:00:00,12,London Session (08:00-15:00),Đáy,4798.05,45.64,15.38,11.42,20.91,69.27,19.23625,False,False,None,None,0.113
2026-04-16 08:00:00,8,London Session (08:00-15:00),Đỉnh,4821.23,53.52,76.65,72.73,28.92,84.76,16.36755,False,False,Engulfing,None,0.0
2026-04-16 17:00:00,17,NY Session (15:00-24:00),Đáy,4788.57,39.0,26.42,33.73,24.1,54.47,17.53499,False,True,Pin Bar,None,0.292
2026-04-17 04:00:00,4,Asian Session (00:00-08:00),Đáy,4789.41,42.84,46.99,44.2,20.86,73.22,15.8566,False,True,Pin Bar,Bullish Divergence,0.17
2026-04-17 16:00:00,16,NY Session (15:00-24:00),Đỉnh,4880.16,74.55,83.84,66.08,42.38,85.61,20.62235,False,True,None,None,0.91
2026-04-20 02:00:00,2,Asian Session (00:00-08:00),Đáy,4755.05,32.32,22.13,40.35,18.19,50.29,24.54336,False,False,None,None,0.109
2026-04-20 17:00:00,17,NY Session (15:00-24:00),Đỉnh,4805.07,49.91,62.24,70.19,27.21,68.33,21.73973,False,True,None,None,0.0
2026-04-21 01:00:00,1,Asian Session (00:00-08:00),Đỉnh,4827.53,58.55,77.99,70.65,36.61,82.52,17.59692,False,False,None,None,0.151
2026-04-21 22:00:00,22,NY Session (15:00-24:00),Đáy,4679.23,17.84,12.78,12.48,11.94,65.63,24.56898,False,False,None,None,0.456
2026-04-22 01:00:00,1,Asian Session (00:00-08:00),Đáy,4719.42,36.7,29.73,21.35,40.69,83.99,25.58422,False,False,Pin Bar,None,0.0
2026-04-22 10:00:00,10,London Session (08:00-15:00),Đỉnh,4760.4,50.91,88.76,91.25,35.31,71.7,19.47406,False,False,None,None,0.0
2026-04-23 03:00:00,3,Asian Session (00:00-08:00),Đỉnh,4747.95,51.22,36.39,29.42,12.29,74.07,18.90839,False,True,None,None,0.0
2026-04-23 13:00:00,13,London Session (08:00-15:00),Đáy,4690.14,34.6,13.08,22.64,19.55,55.74,17.85268,False,False,None,None,0.037
