time,open,high,low,close,tick_volume,spread,real_volume
2025-01-07 20:15:00,1.03593,1.03676,1.03586,1.03602,976,17,0
2025-01-07 20:30:00,1.03601,1.03601,1.03508,1.03512,1034,17,0
2025-01-07 20:45:00,1.03513,1.03544,1.03483,1.03533,855,17,0
2025-01-07 21:00:00,1.03532,1.03577,1.03517,1.03541,858,17,0
2025-01-07 21:15:00,1.0354,1.03568,1.03511,1.03568,607,17,0
2025-01-07 21:30:00,1.03567,1.0358,1.03522,1.03577,598,17,0
2025-01-07 21:45:00,1.03577,1.03588,1.03527,1.03542,698,17,0
2025-01-07 22:00:00,1.03541,1.03549,1.03476,1.03493,640,17,0
2025-01-07 22:15:00,1.03495,1.03497,1.03456,1.03465,497,17,0
2025-01-07 22:30:00,1.03466,1.03471,1.03439,1.03447,765,17,0
2025-01-07 22:45:00,1.03446,1.03468,1.03431,1.03434,520,17,0
2025-01-07 23:00:00,1.0343,1.03432,1.03397,1.03418,267,17,0
2025-01-07 23:15:00,1.03418,1.03423,1.03396,1.03422,253,17,0
2025-01-07 23:30:00,1.03423,1.03424,1.03393,1.03395,207,17,0
2025-01-07 23:45:00,1.03395,1.03405,1.03382,1.03382,256,18,0
2025-01-08 00:00:00,1.03381,1.03409,1.03352,1.03399,121,28,0
2025-01-08 00:15:00,1.03401,1.0341,1.0339,1.03403,113,26,0
2025-01-08 00:30:00,1.03404,1.03419,1.03396,1.03413,186,25,0
2025-01-08 00:45:00,1.0341,1.03419,1.03403,1.0341,181,25,0
2025-01-08 01:00:00,1.0341,1.03426,1.03379,1.03384,327,19,0
2025-01-08 01:15:00,1.03384,1.03417,1.03383,1.03411,226,19,0
2025-01-08 01:30:00,1.0341,1.03435,1.03409,1.03435,286,18,0
2025-01-08 01:45:00,1.03435,1.0344,1.034,1.03405,261,18,0
2025-01-08 02:00:00,1.03405,1.03446,1.03405,1.03442,407,17,0
2025-01-08 02:15:00,1.03443,1.03484,1.03438,1.03482,460,17,0
2025-01-08 02:30:00,1.03481,1.03482,1.03433,1.03477,674,17,0
2025-01-08 02:45:00,1.03477,1.03477,1.03429,1.03456,570,17,0
